"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSRNOG00000016265"	413.734987055372	0.0599032293160774	0.0963577352885445	0.621675355244667	0.534155359959279	0.808711255222797
"ENSRNOG00000029598"	483.755441015964	-0.0644991273512197	0.103756318992752	-0.621640474309092	0.53417830082357	0.808711255222797
"ENSRNOG00000001309"	80.9798255679386	0.0857491404341265	0.137995888616085	0.621389095675792	0.534343644903158	0.808754785652248
"ENSRNOG00000002575"	156.811236682967	-0.0723758721174993	0.116461806281959	-0.62145586117971	0.534299727431101	0.808754785652248
"ENSRNOG00000005936"	56.3011043178902	-0.109930123316091	0.176906595423407	-0.621402062783385	0.534335115167423	0.808754785652248
"ENSRNOG00000001854"	464.158454717201	-0.0488590483424178	0.0786493125822347	-0.621226641889991	0.534450512481136	0.808778706185246
"ENSRNOG00000004775"	258.091328266668	-0.0446127201324659	0.0718077617988877	-0.621279914801033	0.534415466575359	0.808778706185246
"ENSRNOG00000027016"	2511.3457358735	0.0528818435710073	0.085176376121302	0.620851061985741	0.534697622895578	0.809014810519093
"ENSRNOG00000060634"	2.42796214969446	-0.461839199717127	0.743870203451405	-0.62085992633431	0.534691789989602	0.809014810519093
"ENSRNOG00000005037"	18.454638389105	0.223956535951569	0.361193608666047	0.62004567793622	0.53522771447588	0.809151968809067
"ENSRNOG00000006559"	715.964582093392	-0.0429002471742157	0.0691832894090274	-0.620095510645348	0.535194907654766	0.809151968809067
"ENSRNOG00000009487"	174.903364374886	-0.0864805575252887	0.139446762964268	-0.620168985546465	0.535146538103428	0.809151968809067
"ENSRNOG00000010015"	5.03590433827557	-0.337188226050913	0.54390583456262	-0.619938608163785	0.535298206122781	0.809151968809067
"ENSRNOG00000014076"	1062.48337842487	-0.0377959294455621	0.060932931458334	-0.620287396994957	0.535068590834906	0.809151968809067
"ENSRNOG00000015260"	246.441833968073	-0.0914838753708897	0.147592551188189	-0.619840734741707	0.535362647251701	0.809151968809067
"ENSRNOG00000023116"	3.21978421661494	0.427915882120137	0.689932232802242	0.620228859843388	0.535107123649159	0.809151968809067
"ENSRNOG00000025730"	291.648793496748	0.0579730234711296	0.0935255826116946	0.619862735438127	0.535348161367543	0.809151968809067
"ENSRNOG00000027393"	0.760283667981392	-0.956921438139258	1.54304308200272	-0.62015211973036	0.535157640910322	0.809151968809067
"ENSRNOG00000039717"	224.135272643341	0.0481227468749399	0.0775622971837591	0.620439938246393	0.53496818521635	0.809151968809067
"ENSRNOG00000051405"	3.18179385537326	-0.434653016611044	0.701263989704729	-0.619813683565952	0.535380458785845	0.809151968809067
"ENSRNOG00000051825"	101.880470469812	-0.0901174109442547	0.145273848293313	-0.620327829151357	0.535041976677733	0.809151968809067
"ENSRNOG00000052149"	7.65316535032734	0.27692768309586	0.446266250874573	0.620543638586045	0.534899933061403	0.809151968809067
"ENSRNOG00000019688"	1716.51050870581	-0.0290015775311652	0.0468034047254222	-0.619646747951488	0.535490382220234	0.809249247862686
"ENSRNOG00000010092"	78.6408547953776	-0.086128268593671	0.139026608923898	-0.619509238269754	0.53558093786575	0.809317243667317
"ENSRNOG00000055027"	1.44977294292466	0.583185636252787	0.941845767141274	0.619194412289917	0.535788292460177	0.809561707976363
"ENSRNOG00000001057"	10.5844470144951	0.235163630490884	0.380075517040823	0.618728699816845	0.536095099915959	0.80958661187548
"ENSRNOG00000005289"	525.637653588484	0.0475119312585776	0.0768014261061752	0.618633450801996	0.536157860057417	0.80958661187548
"ENSRNOG00000006283"	507.372952834011	0.051144396126128	0.0826583492857232	0.618744465236517	0.536084712344067	0.80958661187548
"ENSRNOG00000009886"	118.909827024217	0.076795490390738	0.124082856642555	0.618904919411735	0.535978997529909	0.80958661187548
"ENSRNOG00000016681"	4.22876946649963	-0.42194184925699	0.681707132280269	-0.618948855420686	0.53595005223591	0.80958661187548
"ENSRNOG00000021013"	314.46388514223	0.0572444709378854	0.0925064745789127	0.618815830983301	0.536037691912159	0.80958661187548
"ENSRNOG00000043550"	3.64119955872729	0.450774686628514	0.728682612056297	0.618615950443028	0.536169391550028	0.80958661187548
"ENSRNOG00000057447"	181.238772034213	0.0635698086909867	0.102733938232985	0.618780996663633	0.536060642785894	0.80958661187548
"ENSRNOG00000021805"	138.783672587782	0.0735136430690578	0.1188806510096	0.618381901888487	0.53632362490954	0.809681841685208
"ENSRNOG00000060927"	7.55752033729392	0.285424919134153	0.461561564625986	0.618389703582533	0.536318483388066	0.809681841685208
"ENSRNOG00000011271"	107.074204207146	0.0904813677556321	0.146373196742836	0.618155302808612	0.536472970482433	0.809700856035301
"ENSRNOG00000037628"	1.31673049990868	0.690158080876586	1.11636591079966	0.618218519752382	0.536431303731066	0.809700856035301
"ENSRNOG00000061678"	3.78961187292024	-0.394349777936856	0.637810260728388	-0.618286976892632	0.53638618496421	0.809700856035301
"ENSRNOG00000020669"	155.631792263928	-0.0722551011337735	0.116930621759449	-0.61793138569311	0.536620568993084	0.809854814530515
"ENSRNOG00000007372"	73.7113731111769	0.081690218527914	0.132257501015627	0.617660381457394	0.536799233041747	0.809860304725124
"ENSRNOG00000014829"	189.263024359017	-0.0626115251831966	0.101370682331413	-0.617649242790923	0.536806577032799	0.809860304725124
"ENSRNOG00000015201"	35.5675422838049	-0.129661084582221	0.209913023345244	-0.617689567402243	0.53677999028508	0.809860304725124
"ENSRNOG00000016423"	1576.76280869121	0.0535374502626599	0.08665906637447	0.617793988586429	0.536711146581931	0.809860304725124
"ENSRNOG00000025079"	332.970268863323	0.068253114424294	0.11053977895386	0.617452966436485	0.536935995048948	0.809888250728846
"ENSRNOG00000061231"	187.547990569829	0.0646887430278279	0.10477373964909	0.617413707332434	0.536961883062187	0.809888250728846
"ENSRNOG00000061586"	7.97168726343542	-0.243342537157961	0.394124678319398	-0.617425273128308	0.536954256346199	0.809888250728846
"ENSRNOG00000001111"	143.927408961798	0.0854633976295111	0.138458903218909	0.617247397188971	0.537071557302527	0.809925427639965
"ENSRNOG00000002036"	416.372426894055	-0.0382259512553603	0.0619761989487338	-0.616784376966721	0.537376958119865	0.809925427639965
"ENSRNOG00000003395"	40.8273988836618	-0.169746334391149	0.275091416391771	-0.617054274603048	0.537198927300001	0.809925427639965
"ENSRNOG00000009972"	566.908679250788	0.0363284068564613	0.0589022238681332	0.616757814404277	0.53739448101208	0.809925427639965
"ENSRNOG00000013707"	944.27770141205	0.0502916887322644	0.0815294280536391	0.616853201756511	0.537331556856389	0.809925427639965
"ENSRNOG00000019660"	2.50198080410045	0.547810343464012	0.888180341912089	0.616778279830734	0.537380980276336	0.809925427639965
"ENSRNOG00000034241"	4.11622475389101	-0.385413676385311	0.624906497252228	-0.616754151349059	0.537396897492801	0.809925427639965
"ENSRNOG00000055658"	3.87677496149825	-0.35768761378288	0.579918418538257	-0.616789538577629	0.537373553122064	0.809925427639965
"ENSRNOG00000061985"	2.19601545925771	-0.538718495281391	0.873452868652976	-0.61676882017938	0.537387220645672	0.809925427639965
"ENSRNOG00000013961"	1453.4798771828	-0.0321669995490624	0.0521723303601532	-0.616552861009063	0.537529695099677	0.80998812131452
"ENSRNOG00000043487"	1.57511256511763	0.674554475839203	1.0940584885846	0.616561621592905	0.537523915122218	0.80998812131452
"ENSRNOG00000012001"	321.777090132531	0.0518291348846525	0.0840827618858768	0.616406189832331	0.537626469096698	0.810065227802583
"ENSRNOG00000033426"	729.661700679595	-0.0401229968657535	0.0651021961755801	-0.616307885490408	0.537691335436657	0.810094248631157
"ENSRNOG00000018824"	112.971814186857	0.161999999828656	0.26296609786366	0.616048993177242	0.537862184911887	0.810238276461124
"ENSRNOG00000046779"	1.47394649061867	-0.569433286654388	0.924367489552598	-0.61602478785791	0.537878159997161	0.810238276461124
"ENSRNOG00000051548"	51.4272859988051	-0.246578643748764	0.400379246880108	-0.615862699353647	0.537985141698862	0.810262003730446
"ENSRNOG00000056106"	619.333267878355	0.04067841170789	0.0660446026562612	0.615923331685508	0.537945121879164	0.810262003730446
"ENSRNOG00000001419"	82.7348431989261	0.123069835465992	0.200139644195508	0.614919827406957	0.538607668013957	0.810403705817677
"ENSRNOG00000004843"	5.59443272976197	0.297042237242079	0.482652630314365	0.615436897233124	0.538266230612559	0.810403705817677
"ENSRNOG00000006615"	229.230982312687	0.0588708159698475	0.0957599046695799	0.614775214877057	0.538703179629403	0.810403705817677
"ENSRNOG00000009280"	408.707262852495	-0.0540008626196436	0.0877613645622864	-0.615314755974628	0.538346874513219	0.810403705817677
"ENSRNOG00000012807"	157.442035508124	-0.127604636918091	0.20743228247641	-0.61516286372929	0.538447169991037	0.810403705817677
"ENSRNOG00000024212"	672.802934791279	0.0403736302291228	0.065621519323302	0.615249854704085	0.5383897281147	0.810403705817677
"ENSRNOG00000026243"	618.219533964776	-0.0306323869303799	0.0498181940905578	-0.614883527787005	0.538631641869455	0.810403705817677
"ENSRNOG00000027564"	40.0328083884628	0.142842095352789	0.232356946419599	0.614752851394593	0.538717950700621	0.810403705817677
"ENSRNOG00000034221"	5.23277404325411	-0.353560411600097	0.574298241873553	-0.6156390283325	0.538132786648055	0.810403705817677
"ENSRNOG00000036869"	8.17467861542169	-0.265869098992649	0.432421026287609	-0.614838508837487	0.538661375094619	0.810403705817677
"ENSRNOG00000042833"	52.1495568210416	0.105759931321522	0.172014385690149	0.614831898490328	0.538665741035233	0.810403705817677
"ENSRNOG00000049952"	437.123215375007	0.0510406866381522	0.0829437735951401	0.615364896312637	0.538313768566334	0.810403705817677
"ENSRNOG00000058436"	77.8958820520192	-0.105524327268431	0.171547325085058	-0.615132455234201	0.538467250052163	0.810403705817677
"ENSRNOG00000061157"	9.02541506913249	-0.236360929640792	0.384230572862923	-0.615153885021834	0.538453098985736	0.810403705817677
"ENSRNOG00000004430"	216.651515430702	-0.0783681819907548	0.127647248991637	-0.613943368226365	0.539252750682019	0.810721427913776
"ENSRNOG00000005606"	1282.46159174139	0.0327942528069673	0.053434698442074	0.613725795468238	0.539396539475922	0.810721427913776
"ENSRNOG00000006082"	71.978155852938	-0.0992626511516115	0.161658115852654	-0.614028257276524	0.539196654684212	0.810721427913776
"ENSRNOG00000006570"	1560.9076117923	0.0350716213410812	0.0570977025889983	0.614238747809773	0.539057571897158	0.810721427913776
"ENSRNOG00000012148"	1754.80562122584	0.0362043626891063	0.0589659120736645	0.613988004525007	0.539223253960737	0.810721427913776
"ENSRNOG00000018766"	157.82345297606	0.0600627366722499	0.0978741175308093	0.613673340690332	0.539431208495914	0.810721427913776
"ENSRNOG00000023551"	19.5066734340447	0.172443757509712	0.280922019225845	0.613849202653914	0.539314980169605	0.810721427913776
"ENSRNOG00000036921"	8.6561295639614	0.288522231421797	0.470142891926216	0.613690510643895	0.539419860208263	0.810721427913776
"ENSRNOG00000039017"	171.251255975962	-0.0614537518311753	0.100115939937892	-0.613825849003654	0.539330414028002	0.810721427913776
"ENSRNOG00000050071"	10.8992784961329	0.200624668264773	0.326724499320799	0.614048437389408	0.539183319783525	0.810721427913776
"ENSRNOG00000050500"	428.972852909188	0.0692571993526393	0.112795475170512	0.614006893875344	0.539210771674945	0.810721427913776
"ENSRNOG00000005099"	156.595049372781	-0.0603104186121209	0.0983081588951551	-0.613483349601141	0.539556788950512	0.810772966934096
"ENSRNOG00000026610"	322.603838255705	-0.0769109383610218	0.125363266504931	-0.613504581567332	0.539542754302789	0.810772966934096
"ENSRNOG00000000718"	627.675648725371	-0.0438633516082451	0.0715118284199424	-0.613371977439371	0.539630410612268	0.810815004542862
"ENSRNOG00000007350"	126.460935622954	-0.0934891424157811	0.152477503375213	-0.613134005648853	0.53978773678278	0.810951396824927
"ENSRNOG00000009930"	173.606169751553	-0.0717385628432702	0.11701021871196	-0.613096562274333	0.539812493163201	0.810951396824927
"ENSRNOG00000000506"	207.46850405243	-0.0726300287520297	0.118546548933409	-0.612670966852253	0.54009392339425	0.810979348087374
"ENSRNOG00000000812"	500.425676394765	0.0397144883477491	0.0648008152321743	0.612870196238372	0.539962171362512	0.810979348087374
"ENSRNOG00000011857"	680.087945882936	-0.0413094269012936	0.0674218295472983	-0.612701066978817	0.540074016901524	0.810979348087374
"ENSRNOG00000015517"	558.428394577709	0.0452782698144738	0.0738956122725032	0.612732859530307	0.54005299153494	0.810979348087374
"ENSRNOG00000048051"	1.77473846024315	0.532077150040226	0.868443255657015	0.612679235602661	0.540088454881673	0.810979348087374
"ENSRNOG00000055105"	33.2050214761712	0.126118620461018	0.205856136637484	0.612654169659825	0.540105032250951	0.810979348087374
"ENSRNOG00000008632"	176.499608466816	0.0657991323044962	0.107432512192437	0.612469456049157	0.540227200506001	0.811042129752637
"ENSRNOG00000037190"	13.803653853266	-0.20361321824257	0.332455318392946	-0.612452883072572	0.540238162429387	0.811042129752637
"ENSRNOG00000028703"	162.615530492631	-0.0730553468348679	0.119314159224786	-0.612294025365699	0.540343241897092	0.811131328134712
"ENSRNOG00000052761"	23.4913292926554	0.13527049327969	0.221007030433086	0.612064209064363	0.540495276372978	0.811290991567788
"ENSRNOG00000001190"	708.772094213026	-0.0373278003379728	0.0610128269846601	-0.611802504207153	0.540668432697886	0.811345220073713
"ENSRNOG00000023991"	290.016137737883	-0.062435033340202	0.102032914757809	-0.611910710268358	0.540596835081944	0.811345220073713
"ENSRNOG00000046746"	1.24762975511708	0.644287974527022	1.0530322447983	0.611840689313775	0.540643165895517	0.811345220073713
"ENSRNOG00000005271"	450.186782926967	0.0940396151312946	0.153730806007605	0.61171613922744	0.5407255819429	0.811362435550916
"ENSRNOG00000007906"	10.7239500064089	0.251879978804364	0.411975918650885	0.611394907812101	0.540938172989022	0.811544321520608
"ENSRNOG00000057388"	3.32203489597108	-0.363738992859779	0.594922032746351	-0.611406155493423	0.540930728564655	0.811544321520608
"ENSRNOG00000014811"	766.31588835338	0.0397787141465458	0.0650835181209614	0.611194896880264	0.541070561377817	0.811605842066725
"ENSRNOG00000048966"	2.94247621946171	0.408276781726685	0.667950179405763	0.611238374230105	0.541041782092495	0.811605842066725
"ENSRNOG00000001516"	130.213230455703	-0.0743876470181974	0.121729389390122	-0.611090283052334	0.541139812320346	0.811617528736839
"ENSRNOG00000046258"	1.43366295843541	0.625969250066879	1.02442400516875	0.611045081829923	0.541169735425273	0.811617528736839
"ENSRNOG00000001996"	839.445837087964	-0.0325724060214696	0.0533624899169137	-0.610398916395869	0.541597585789094	0.81174480323616
"ENSRNOG00000003068"	38.2312858306563	-0.108127594748187	0.177143498304245	-0.610395502986379	0.541599846383777	0.81174480323616
"ENSRNOG00000008235"	0.909639243396155	0.863815071401773	1.41502482372226	0.61045930567457	0.541557592631405	0.81174480323616
"ENSRNOG00000018593"	315.364045136801	0.0429415628057107	0.0703539320786931	0.610364787538516	0.541620188479141	0.81174480323616
"ENSRNOG00000018655"	332.685334955563	-0.0511178647011788	0.083715180421113	-0.61061643114236	0.541453542267897	0.81174480323616
"ENSRNOG00000020247"	1.75120098455448	0.505373425682429	0.827841949662285	0.610470906781897	0.541549909898144	0.81174480323616
"ENSRNOG00000027392"	7.19203617282153	0.301691842775061	0.494120073840021	0.610563825975502	0.541488376926879	0.81174480323616
"ENSRNOG00000032261"	69.0325841282281	0.0897875710238785	0.147003155809729	0.610786690457813	0.541340805782443	0.81174480323616
"ENSRNOG00000059938"	6.39826839825094	0.27479100656843	0.450392706089483	0.610114246641096	0.541786129873826	0.811924999995678
"ENSRNOG00000001174"	174.361599970484	0.0650410707570995	0.106636513345563	0.609932458559756	0.54190654992073	0.811968456030529
"ENSRNOG00000006565"	3.90193882302553	0.359976085636734	0.590154806627079	0.609968912553828	0.541882400998352	0.811968456030529
"ENSRNOG00000059272"	1.09693056709162	0.81643222968033	1.33880558057523	0.609821352350163	0.541980155462165	0.81201024810007
"ENSRNOG00000000047"	846.406173302942	-0.0489264264534833	0.0802548239324444	-0.609638449829107	0.542101335421681	0.812123304469539
"ENSRNOG00000004682"	13.1354080906339	0.197136247076346	0.323578949342368	0.609236934222699	0.542367402352244	0.81218270885743
"ENSRNOG00000016538"	453.52328250369	0.069819533627192	0.114623191131879	0.609122228562471	0.542443424760085	0.81218270885743
"ENSRNOG00000016781"	741.640157886146	0.0309863987254335	0.0508642960105422	0.609197436233292	0.54239357946912	0.81218270885743
"ENSRNOG00000018591"	113.092779248067	-0.0769146681239524	0.126289416999734	-0.609034944900525	0.542501276503019	0.81218270885743
"ENSRNOG00000038973"	315.699815104605	-0.0480199138308807	0.0788292736693417	-0.609163469300829	0.542416091406349	0.81218270885743
"ENSRNOG00000050006"	1.35529557033724	-0.667525430763153	1.09568270064853	-0.609232426840407	0.542370389567979	0.81218270885743
"ENSRNOG00000057072"	7230.11193908308	0.0637526065813625	0.104617785209544	0.609385932360062	0.542268660169323	0.81218270885743
"ENSRNOG00000062156"	36.3186652350116	-0.138339410381316	0.227148369399696	-0.609026649616361	0.542506774789923	0.81218270885743
"ENSRNOG00000012294"	245.034530173265	0.109630772351311	0.180080919919715	0.608786163465775	0.542666186087876	0.812352895961481
"ENSRNOG00000002262"	118.980818886841	0.0704545437706657	0.115783833661804	0.608500699471207	0.54285544219074	0.812499260164654
"ENSRNOG00000014231"	3.0312615045768	0.709223966830143	1.16540766194089	0.608562986147685	0.542814144743511	0.812499260164654
"ENSRNOG00000013930"	226.594514446313	-0.0645916863102105	0.106224548052178	-0.60806741468538	0.543142762918802	0.81275399295548
"ENSRNOG00000021726"	879.362862196184	-0.0517180828275228	0.0850461774108386	-0.608117665038425	0.543109436916191	0.81275399295548
"ENSRNOG00000021773"	169.25297640671	-0.0699069981571528	0.114971609876168	-0.608037046993144	0.54316290324689	0.81275399295548
"ENSRNOG00000006554"	413.064418507227	-0.0500737460860744	0.0823852451693555	-0.607799928047069	0.543320177025512	0.812920847751362
"ENSRNOG00000006998"	4.96479695426312	0.346040885762921	0.569724466277473	0.607382877593304	0.543596848888302	0.813157529442274
"ENSRNOG00000016206"	507.679857652196	0.0602011493998768	0.0990978304415696	0.607492102820282	0.543524381941792	0.813157529442274
"ENSRNOG00000025704"	107.286942723095	0.0715046057363071	0.117744633938325	0.607285473185655	0.543661477208604	0.813157529442274
"ENSRNOG00000057561"	1.10347642491343	0.723902758481711	1.19198606537719	0.607308071384743	0.543646482847872	0.813157529442274
"ENSRNOG00000008869"	346.402872442829	-0.0610758209732782	0.100660354747578	-0.606751497413612	0.544015840766675	0.813381787683733
"ENSRNOG00000009350"	6.72918553152218	0.262958184691743	0.433257953662351	0.606932157780242	0.543895935859821	0.813381787683733
"ENSRNOG00000009492"	81.967269883531	0.085498117586301	0.14094460510972	0.606607947283571	0.544111124853462	0.813381787683733
"ENSRNOG00000018225"	1723.83448934316	0.0588593669961085	0.0970353440407022	0.606576578647667	0.544131947477667	0.813381787683733
"ENSRNOG00000018928"	58.9383822148301	-0.104889125280705	0.17283321868656	-0.606880587411414	0.54393016195037	0.813381787683733
"ENSRNOG00000027489"	95.054443444365	0.0893648306484164	0.147325705760148	0.606580027479426	0.54412965811016	0.813381787683733
"ENSRNOG00000037449"	64.3873652734405	0.093596128040406	0.154255117884473	0.606761897589053	0.544008937777872	0.813381787683733
"ENSRNOG00000011678"	291.66004582143	0.0483672165253743	0.0797508939046525	0.606478675752531	0.544196938353439	0.813410486029295
"ENSRNOG00000001101"	665.712087626151	0.036069967636805	0.0595354685664575	0.60585678596854	0.544609857523255	0.813592225510215
"ENSRNOG00000004000"	113.276466502486	-0.0657578641718251	0.108557236771989	-0.605743717573996	0.544684948813121	0.813592225510215
"ENSRNOG00000011632"	1120.78515269724	0.0379643015500883	0.0626531663958179	0.605943861005283	0.544552032518846	0.813592225510215
"ENSRNOG00000014004"	1622.38994816747	-0.0879717938101573	0.145219243273695	-0.605786064071114	0.544656824939777	0.813592225510215
"ENSRNOG00000017642"	357.541235569255	0.0518123615411079	0.0855013548648142	0.605982930013544	0.544526088467346	0.813592225510215
"ENSRNOG00000042230"	9.43309005614783	-0.338485326238111	0.558383379957703	-0.606188039235248	0.544389894314115	0.813592225510215
"ENSRNOG00000045679"	3.55265997266689	-0.380159268478061	0.627244008555856	-0.606078756102151	0.544462457075737	0.813592225510215
"ENSRNOG00000059481"	3.32297554462394	0.351613686274403	0.580213615850937	0.606007299154344	0.544509906277933	0.813592225510215
"ENSRNOG00000011853"	1056.45240611072	-0.0294013091097136	0.0485466305444791	-0.605630272996511	0.544760295103534	0.813636350956367
"ENSRNOG00000002247"	165.20355514237	-0.057818240821667	0.0955296462185283	-0.605238720233562	0.545020391796025	0.813871688982459
"ENSRNOG00000002323"	74.4039217700209	0.0810333329871471	0.133924717055116	0.605066299701783	0.545134945106853	0.813871688982459
"ENSRNOG00000010768"	777.902260759014	0.0408516444819469	0.0674878911185268	0.605318136407618	0.544967633042074	0.813871688982459
"ENSRNOG00000038789"	45.2435419650775	-0.107532169939833	0.177685799318796	-0.605181564042178	0.545058364087014	0.813871688982459
"ENSRNOG00000059401"	4.87336930383085	-0.368888399937985	0.609684294565064	-0.605048224509608	0.545146954653679	0.813871688982459
"ENSRNOG00000013110"	325.032284419062	0.0577236524716066	0.0954234703838172	0.604920909283927	0.545231549351147	0.813929574848678
"ENSRNOG00000010053"	80.1249393568425	-0.10861234715429	0.179614937335469	-0.604695515671025	0.545381328283628	0.814016346046726
"ENSRNOG00000050726"	1.56244072423367	0.518090410621332	0.856683154957116	0.604763158495006	0.545336376019257	0.814016346046726
"ENSRNOG00000021265"	368.435666772289	-0.0382853635374313	0.063336497434097	-0.604475540777544	0.545527526044971	0.814077021573202
"ENSRNOG00000023720"	17.2482545385859	-0.214341750713743	0.354546902245371	-0.604551187321907	0.545477248316583	0.814077021573202
"ENSRNOG00000058067"	3.33253319950805	0.4201838278193	0.695176578330257	0.60442748061009	0.545559469954816	0.814077021573202
"ENSRNOG00000003992"	47.896448907971	-0.115785237961076	0.191700157413072	-0.603991355685665	0.545849389327198	0.814205714603125
"ENSRNOG00000007175"	1131.87608349554	0.0359985268800858	0.0596024678442725	0.603977120110893	0.545858853886898	0.814205714603125
"ENSRNOG00000020531"	63.5507604656598	-0.0867574917551722	0.143618115633951	-0.60408459874447	0.545787398444094	0.814205714603125
"ENSRNOG00000046899"	8.30594486119517	0.234485249361161	0.388201840871931	0.604029205102401	0.545824225437766	0.814205714603125
"ENSRNOG00000055178"	138.491480551205	-0.0715380050908658	0.118449625828148	-0.603952984998504	0.545874900366415	0.814205714603125
"ENSRNOG00000061201"	2.24984769929236	-0.493892227238996	0.817970743640512	-0.603801824305902	0.545975406438779	0.814287249754158
"ENSRNOG00000028404"	380.254040175693	-0.138086505927881	0.228740310323237	-0.603682428045799	0.546054798965948	0.814337284361694
"ENSRNOG00000005215"	25.0238889856087	0.137511203847734	0.2280445235514	0.603001561739938	0.546507650268076	0.814533931172331
"ENSRNOG00000016231"	130.964771953964	-0.0701124286565015	0.116239971660495	-0.603169698468964	0.54639580347458	0.814533931172331
"ENSRNOG00000033733"	1.8479812724478	-0.510978284671207	0.84732814081657	-0.603046517703021	0.546477743851352	0.814533931172331
"ENSRNOG00000038140"	358.097410913148	-0.0524511400307965	0.0869708656762728	-0.603088627702439	0.546449731413318	0.814533931172331
"ENSRNOG00000051970"	3.16386325307604	-0.417269706167285	0.691713519108933	-0.603240640293994	0.54634861542921	0.814533931172331
"ENSRNOG00000052493"	12.8928513046024	0.203361077464168	0.337085242698008	0.603292733423984	0.546313966168912	0.814533931172331
"ENSRNOG00000056927"	0.915791941614692	-0.710876861007762	1.17863626426252	-0.603135065976066	0.546418840543062	0.814533931172331
"ENSRNOG00000027408"	250.92194370154	0.047559142816475	0.0789635535875573	0.602292331787474	0.546979564270274	0.815168890018699
"ENSRNOG00000023005"	6.68790886136871	-0.257116882143305	0.427141532605585	-0.601947744521303	0.547208921729752	0.81544228831255
"ENSRNOG00000050111"	10.4770347695587	0.210793360921096	0.350261144645262	0.601817712708567	0.54729548333599	0.815502866411978
"ENSRNOG00000000664"	177.967498666843	-0.0592458494002277	0.0984896279406779	-0.601544047215942	0.547477683381652	0.815705929366573
"ENSRNOG00000054736"	5.30260255028403	0.310534317937733	0.516391003649117	0.601355011499655	0.547603556430536	0.815825041757578
"ENSRNOG00000001129"	411.268635719797	0.0594885060661183	0.099034653908089	0.600683737647307	0.548050652579784	0.81583846785088
"ENSRNOG00000003834"	160.15764903307	-0.0572637727596617	0.0953111987087903	-0.600808441562287	0.547967580973495	0.81583846785088
"ENSRNOG00000004950"	57.1714658182766	0.10969986249175	0.182544290130884	0.600949295171575	0.547873758721249	0.81583846785088
"ENSRNOG00000006444"	1068.15313408223	-0.0436028804485899	0.072578584978535	-0.600767849931015	0.547994620435869	0.81583846785088
"ENSRNOG00000014209"	227.573352251141	0.052545239272321	0.0874447211773488	0.600896641499407	0.547908830276958	0.81583846785088
"ENSRNOG00000016243"	4.29958783945964	0.321201141010835	0.534697769932982	0.600715318208816	0.548029614576654	0.81583846785088
"ENSRNOG00000018475"	449.939475119102	0.0361427869392571	0.0601415019540806	0.600962492869782	0.547864968172925	0.81583846785088
"ENSRNOG00000054045"	1.6516814504063	-0.617658998924719	1.02771100002976	-0.60100456150302	0.547836948119247	0.81583846785088
"ENSRNOG00000055465"	2.51250539846103	0.4733850181796	0.788118733492843	0.60065190441752	0.54807185930668	0.81583846785088
"ENSRNOG00000058777"	21.8170463410747	0.17996869802117	0.299541228461776	0.60081444863319	0.547963579515833	0.81583846785088
"ENSRNOG00000001713"	1.56546061568125	-0.683757567899656	1.13929210777413	-0.600160014480866	0.548399599096008	0.816197741518328
"ENSRNOG00000010353"	525.544427808439	-0.0383981673505147	0.0640077254154946	-0.599898951279082	0.548573581381378	0.816197741518328
"ENSRNOG00000011859"	103.374038293828	0.111093557949442	0.185233785843255	0.599747812979697	0.548674318053906	0.816197741518328
"ENSRNOG00000050312"	5.46253355273903	0.294250405508353	0.490521271566281	0.599872875173758	0.548590960970575	0.816197741518328
"ENSRNOG00000051079"	32.014530927765	0.163890357204984	0.273263850786799	0.599751327272526	0.54867197560437	0.816197741518328
"ENSRNOG00000053845"	10.2117337984499	-0.212744504740374	0.354606613990772	-0.599945111982345	0.548542816178251	0.816197741518328
"ENSRNOG00000055042"	11.1905068152391	0.25071206117781	0.417891620395285	0.59994517463801	0.548542774420059	0.816197741518328
"ENSRNOG00000059474"	658.870667293207	0.0350360484588984	0.0584189165748996	0.599738073094496	0.548680810193681	0.816197741518328
"ENSRNOG00000014259"	24.1511498989235	0.162907268519825	0.271837060189173	0.599282777728895	0.548984330534854	0.816514279946358
"ENSRNOG00000062181"	558.692285327973	0.06607829848464	0.110262633954363	0.599280972301	0.548985534279083	0.816514279946358
"ENSRNOG00000008596"	16.7569134999651	0.166059994155211	0.27718772208649	0.599088563177395	0.549113827882062	0.816636715059365
"ENSRNOG00000054135"	3.08969278070104	-0.375252732088438	0.626449675659482	-0.599014967472685	0.549162903572179	0.816641327430105
"ENSRNOG00000013234"	255.06602577944	0.0506823907050271	0.0846517329558402	0.598716516901861	0.54936194099942	0.816766568800666
"ENSRNOG00000017728"	322.137427941387	0.0441782481457956	0.0737958932061596	0.598654562285427	0.54940326314561	0.816766568800666
"ENSRNOG00000027962"	1095.5788049889	0.0289902368559434	0.0484290209754956	0.598612903420287	0.549431049406021	0.816766568800666
"ENSRNOG00000034316"	3.47238643193175	0.366754816384868	0.612499533888599	0.598783829362999	0.549317047045016	0.816766568800666
"ENSRNOG00000000007"	1.2320489182071	0.628025228619603	1.04965544894876	0.598315598941135	0.549629370164257	0.816787961367665
"ENSRNOG00000025423"	634.251840477976	0.0693527783788276	0.115887766520135	0.598447795322534	0.54954118251924	0.816787961367665
"ENSRNOG00000051234"	65.7852836753873	0.102800721290859	0.171809930629633	0.598339810243356	0.549613218385484	0.816787961367665
